##############################
# Data for ETH_1
# CMD  ADDRESS      DATA
w      081c8080db8    b00009c4
w      081c8080dbc    00000000
w      081c8080dc0    91501000
w      081c8080dc4    91504000
w      081c8080dc8    00000000
w      081c8080dcc    94e10100
w      081c8080dd0    94e50100
w      081c8080dd4    94e90100
w      081c8080dd8    94ed0100
w      081c8080ddc    94f10100
w      081c8080de0    94f50100
w      081c8080de4    94f90100
w      081c8080de8    94fd0100
w      081c8080dec    f000077e
w      081c8080df0    f0000682
w      081c8080df4    96d20100
w      081c8080df8    c0000000
w      081c8080dfc    91b54040
w      081c8080e00    91b48080
w      081c8080e04    91b62424
w      081c8080e08    91b40202
w      081c8080e0c    91b68080
w      081c8080e10    91b40101
w      081c8080e14    96217f7f
w      081c8080e18    96227f7f
w      081c8080e1c    96217f00
w      081c8080e20    96227f00
w      081c8080e24    91b54000
w      081c8080e28    91b48000
w      081c8080e2c    91b62400
w      081c8080e30    91b40200
w      081c8080e34    91b68000
w      081c8080e38    91b42100
w      081c8080e3c    44000000
w      081c8080e40    c0000000
w      081c8080e44    f000037f
w      081c8080e48    f000077e
w      081c8080e4c    c0000000
w      081c8080e50    44000000
w      081c8080e54    94700400
w      081c8080e58    93900100
w      081c8080e5c    44000000
w      081c8080e60    500706e4
w      081c8080e64    1008c000
w      081c8080e68    10180001
w      081c8080e6c    200041ee
w      081c8080e70    10410007
w      081c8080e74    1049ffff
w      081c8080e78    404103ad
w      081c8080e7c    500706e4
w      081c8080e80    10480007
w      081c8080e84    502706e4
w      081c8080e88    10490038
w      081c8080e8c    200045e3
w      081c8080e90    408103ad
w      081c8080e94    500706e4
w      081c8080e98    104803c0
w      081c8080e9c    200041e6
w      081c8080ea0    502706e4
w      081c8080ea4    10493c00
w      081c8080ea8    200045ea
w      081c8080eac    408103ad
w      081c8080eb0    c0000000
w      081c8080eb4    44000000
w      081c8080eb8    50070298
w      081c8080ebc    10480003
w      081c8080ec0    41c003bd
w      081c8080ec4    500706cc
w      081c8080ec8    10580020
w      081c8080ecc    420003bc
w      081c8080ed0    d000000a
w      081c8080ed4    10480001
w      081c8080ed8    610701c4
w      081c8080edc    200001e1
w      081c8080ee0    200001ca
w      081c8080ee4    10480400
w      081c8080ee8    61070298
w      081c8080eec    400003bd
w      081c8080ef0    91c40101
w      081c8080ef4    44000000
w      081c8080ef8    92980301
w      081c8080efc    f00003ae
w      081c8080f00    f0000398
w      081c8080f04    f0000395
w      081c8080f08    94c01e12
w      081c8080f0c    91c80101
w      081c8080f10    96ec2e08
w      081c8080f14    924c1010
w      081c8080f18    92980301
w      081c8080f1c    92c4c000
w      081c8080f20    92c57f21
w      081c8080f24    94960600
w      081c8080f28    91a2ff50
w      081c8080f2c    91c04040
w      081c8080f30    946f7c3c
w      081c8080f34    9370ffff
w      081c8080f38    9371ffff
w      081c8080f3c    9374ffff
w      081c8080f40    9375ffff
w      081c8080f44    91edff3c
w      081c8080f48    91ee0100
w      081c8080f4c    91ecff14
w      081c8080f50    91ee0202
w      081c8080f54    9294ff14
w      081c8080f58    9295ffd8
w      081c8080f5c    929603ff
w      081c8080f60    93411f0a
w      081c8080f64    9342ff4a
w      081c8080f68    93430301
w      081c8080f6c    93451f12
w      081c8080f70    9346ff52
w      081c8080f74    93470302
w      081c8080f78    9399f840
w      081c8080f7c    939a1f08
w      081c8080f80    93437c20
w      081c8080f84    934cffc0
w      081c8080f88    934dffa2
w      081c8080f8c    934eff01
w      081c8080f90    934f0300
w      081c8080f94    9358ffa0
w      081c8080f98    9359ff2e
w      081c8080f9c    935affff
w      081c8080fa0    935b03ff
w      081c8080fa4    935cffa0
w      081c8080fa8    935dff2e
w      081c8080fac    935effff
w      081c8080fb0    935f03ff
w      081c8080fb4    93910f00
w      081c8080fb8    9390f000
w      081c8080fbc    96f4ffc0
w      081c8080fc0    96f5ffff
w      081c8080fc4    96f6ffff
w      081c8080fc8    96f7ffff
w      081c8080fcc    96f8ffff
w      081c8080fd0    96f9ffff
w      081c8080fd4    96faffff
w      081c8080fd8    96fbffff
w      081c8080fdc    94790f01
w      081c8080fe0    9468fcdc
w      081c8080fe4    94690301
w      081c8080fe8    934f1818
w      081c8080fec    93900700
w      081c8080ff0    9394ff20
w      081c8080ff4    9395ff00
w      081c8080ff8    9396ff80
w      081c8080ffc    939707ff
w      081c8081000    92c61000
w      081c8081004    947cff00
w      081c8081008    947dff00
w      081c808100c    947eff00
w      081c8081010    947f0300
w      081c8081014    9490ff00
w      081c8081018    9491ff00
w      081c808101c    9492ff00
w      081c8081020    94930300
w      081c8081024    9474fe00
w      081c8081028    9475ff00
w      081c808102c    94767f40
w      081c8081030    94c0e040
w      081c8081034    94c1fff8
w      081c8081038    94c21f00
w      081c808103c    9438ff00
w      081c8081040    9470f800
w      081c8081044    94711f00
w      081c8081048    94700400
w      081c808104c    92c80101
w      081c8081050    91680c0c
w      081c8081054    939b1010
w      081c8081058    936e0800
w      081c808105c    9380ff00
w      081c8081060    9382ffff
w      081c8081064    938eff40
w      081c8081068    938cff86
w      081c808106c    937affff
w      081c8081070    937b0101
w      081c8081074    9378ffff
w      081c8081078    93790101
w      081c808107c    93863f00
w      081c8081080    93843f00
w      081c8081084    96d70200
w      081c8081088    94d43800
w      081c808108c    d0000006
w      081c8081090    1048000f
w      081c8081094    610701c0
w      081c8081098    f0000392
w      081c808109c    00000000
w      081c80810a0    92980301
w      081c80810a4    f00003ae
w      081c80810a8    f0000398
w      081c80810ac    f0000395
w      081c80810b0    94c01e12
w      081c80810b4    91c80100
w      081c80810b8    96ec2e06
w      081c80810bc    924c1010
w      081c80810c0    92980301
w      081c80810c4    92c4c000
w      081c80810c8    92c57f21
w      081c80810cc    94960606
w      081c80810d0    91a2ff50
w      081c80810d4    91c04040
w      081c80810d8    946f7c3c
w      081c80810dc    9370ffff
w      081c80810e0    9371ffff
w      081c80810e4    9374ffff
w      081c80810e8    9375ffff
w      081c80810ec    91edff23
w      081c80810f0    91ee0100
w      081c80810f4    91ecff14
w      081c80810f8    91ee0200
w      081c80810fc    9294ff14
w      081c8081100    9295ffd8
w      081c8081104    929603ff
w      081c8081108    93411f09
w      081c808110c    9342ff29
w      081c8081110    93430301
w      081c8081114    93451f13
w      081c8081118    9346ff73
w      081c808111c    93470302
w      081c8081120    9399f838
w      081c8081124    939a1f0e
w      081c8081128    93437c38
w      081c808112c    934cffc0
w      081c8081130    934dffa2
w      081c8081134    934eff01
w      081c8081138    934f0300
w      081c808113c    9358ffa0
w      081c8081140    9359ff2e
w      081c8081144    935affff
w      081c8081148    935b03ff
w      081c808114c    935cffa0
w      081c8081150    935dff2e
w      081c8081154    935effff
w      081c8081158    935f03ff
w      081c808115c    93910f00
w      081c8081160    9390f000
w      081c8081164    96f4ffc0
w      081c8081168    96f5ffff
w      081c808116c    96f6ffff
w      081c8081170    96f7ffff
w      081c8081174    96f8ffff
w      081c8081178    96f9ffff
w      081c808117c    96faffff
w      081c8081180    96fbffff
w      081c8081184    94790f01
w      081c8081188    9468fcdc
w      081c808118c    94690301
w      081c8081190    934f1818
w      081c8081194    93900700
w      081c8081198    9394ff20
w      081c808119c    9395ff00
w      081c80811a0    9396ff80
w      081c80811a4    939707ff
w      081c80811a8    92c61000
w      081c80811ac    947cff00
w      081c80811b0    947dff00
w      081c80811b4    947eff00
w      081c80811b8    947f0300
w      081c80811bc    9490ff00
w      081c80811c0    9491ff00
w      081c80811c4    9492ff00
w      081c80811c8    94930300
w      081c80811cc    9474fe00
w      081c80811d0    9475ff00
w      081c80811d4    94767f40
w      081c80811d8    94c0e040
w      081c80811dc    94c1fff8
w      081c80811e0    94c21f00
w      081c80811e4    9438ff03
w      081c80811e8    9470f800
w      081c80811ec    94711f00
w      081c80811f0    94700400
w      081c80811f4    92c80101
w      081c80811f8    91680c0c
w      081c80811fc    939b1010
w      081c8081200    936e0800
w      081c8081204    9380ff00
w      081c8081208    9382ffff
w      081c808120c    938eff40
w      081c8081210    938cff86
w      081c8081214    937affff
w      081c8081218    937b0101
w      081c808121c    9378ffff
w      081c8081220    93790101
w      081c8081224    93863f00
w      081c8081228    93843f00
w      081c808122c    96d70200
w      081c8081230    94d43800
w      081c8081234    d0000006
w      081c8081238    1048000f
w      081c808123c    610701c0
w      081c8081240    f0000392
w      081c8081244    00000000
w      081c8081248    92980300
w      081c808124c    f00003ae
w      081c8081250    f0000398
w      081c8081254    f0000395
w      081c8081258    94c01e12
w      081c808125c    91c80100
w      081c8081260    96ec2e06
w      081c8081264    924c1000
w      081c8081268    92980300
w      081c808126c    92c4c000
w      081c8081270    92c57f21
w      081c8081274    94960600
w      081c8081278    91a2ff50
w      081c808127c    91c04040
w      081c8081280    946f7c3c
w      081c8081284    9370ffff
w      081c8081288    9371ffff
w      081c808128c    9374ffff
w      081c8081290    9375ffff
w      081c8081294    91edff46
w      081c8081298    91ee0100
w      081c808129c    91ecff00
w      081c80812a0    91ee0200
w      081c80812a4    9294ff14
w      081c80812a8    9295ffd8
w      081c80812ac    929603ff
w      081c80812b0    93411f09
w      081c80812b4    9342ff29
w      081c80812b8    93430301
w      081c80812bc    93451f11
w      081c80812c0    9346ff31
w      081c80812c4    93470302
w      081c80812c8    9399f818
w      081c80812cc    939a1f03
w      081c80812d0    93437c0c
w      081c80812d4    934cffc0
w      081c80812d8    934dffa2
w      081c80812dc    934eff01
w      081c80812e0    934f0300
w      081c80812e4    9358ffa0
w      081c80812e8    9359ff2e
w      081c80812ec    935affff
w      081c80812f0    935b03ff
w      081c80812f4    935cffa0
w      081c80812f8    935dff2e
w      081c80812fc    935effff
w      081c8081300    935f03ff
w      081c8081304    93910f00
w      081c8081308    9390f000
w      081c808130c    96f4ffc0
w      081c8081310    96f5ffff
w      081c8081314    96f6ffff
w      081c8081318    96f7ffff
w      081c808131c    96f8ffff
w      081c8081320    96f9ffff
w      081c8081324    96faffff
w      081c8081328    96fbffff
w      081c808132c    94790f01
w      081c8081330    9468fcdc
w      081c8081334    94690301
w      081c8081338    934f1818
w      081c808133c    93900700
w      081c8081340    9394ff20
w      081c8081344    9395ff00
w      081c8081348    9396ff80
w      081c808134c    939707ff
w      081c8081350    92c61000
w      081c8081354    947cff00
w      081c8081358    947dff00
w      081c808135c    947eff00
w      081c8081360    947f0300
w      081c8081364    9490ff00
w      081c8081368    9491ff00
w      081c808136c    9492ff00
w      081c8081370    94930300
w      081c8081374    9474fe00
w      081c8081378    9475ff00
w      081c808137c    94767f40
w      081c8081380    94c0e040
w      081c8081384    94c1fff8
w      081c8081388    94c21f00
w      081c808138c    9438ff00
w      081c8081390    9470f800
w      081c8081394    94711f00
w      081c8081398    94700400
w      081c808139c    92c80100
w      081c80813a0    91680c00
w      081c80813a4    939b1010
w      081c80813a8    936e0800
w      081c80813ac    9380ff00
w      081c80813b0    9382ffff
w      081c80813b4    938eff40
w      081c80813b8    938cff86
w      081c80813bc    937affff
w      081c80813c0    937b0101
w      081c80813c4    9378ffff
w      081c80813c8    93790101
w      081c80813cc    93863f00
w      081c80813d0    93843f00
w      081c80813d4    96d70200
w      081c80813d8    94d43800
w      081c80813dc    d0000006
w      081c80813e0    1048000f
w      081c80813e4    610701c0
w      081c80813e8    f0000392
w      081c80813ec    00000000
w      081c80813f0    92980300
w      081c80813f4    f00003ae
w      081c80813f8    f0000398
w      081c80813fc    f0000395
w      081c8081400    94c01e12
w      081c8081404    91c80100
w      081c8081408    96ec2e06
w      081c808140c    924c1000
w      081c8081410    92980300
w      081c8081414    92c4c000
w      081c8081418    92c57f21
w      081c808141c    94960600
w      081c8081420    91a2ff50
w      081c8081424    91c04040
w      081c8081428    946f7c3c
w      081c808142c    9370ffff
w      081c8081430    9371ffff
w      081c8081434    9374ffff
w      081c8081438    9375ffff
w      081c808143c    91edff46
w      081c8081440    91ee0100
w      081c8081444    91ecff00
w      081c8081448    91ee0200
w      081c808144c    9294ff14
w      081c8081450    9295ffd8
